ubigeo,anio,ninos_evaluados,ninos_con_anemia,ninos_sin_anemia,prevalencia_anemia,gasto_total,gasto_anemia_pan,departamento,provincia,distrito,region,macroregion_inei,macroregion_minsa,capital,latitude,longitude,altitude,superficie,pob_densidad_2020,pct_cultivo,pct_construido,pct_desnudo,pct_agua_visible,n_edificios,area_construida_m2,confianza_media,area_distrito_km2,densidad_edificios_km2,elevacion_media,pendiente_media,pct_agua_permanente,pct_agua_estacional,personal_total,programa_anemia,centro_salud_municipal,personal_total_missing,programa_anemia_missing,centro_salud_municipal_missing,gasto_total_percapita,gasto_anemia_pan_percapita,log_gasto_total_percapita,log_gasto_anemia_pan_percapita,flag_gasto_outlier_administrativo
040101,2023,150.0,62.0,88.0,0.4133333333333333,2688861562.6,0.0,AREQUIPA,AREQUIPA,AREQUIPA,AREQUIPA,SUR,MACROREGION SUR,Arequipa,-16.3933333333333,-71.5288888888889,2429.0,2.8,33021.7857142857,0.0829856638057761,0.7295443982688572,0.055268228100066,0.0020659983259921,37642.0,4052211.539348275,0.7603552894500825,11.452619479035873,3286.7589872259387,2322.718147790855,3.701229239248905,0.1875,0.75,1249.0,1.0,1.0,0,0,0,17925743.750666667,0.0,16.701748491741203,0.0,True
040101,2024,166.0,54.0,112.0,0.3253012048192771,2698550141.35,0.0,AREQUIPA,AREQUIPA,AREQUIPA,AREQUIPA,SUR,MACROREGION SUR,Arequipa,-16.3933333333333,-71.5288888888889,2429.0,2.8,33021.7857142857,0.0829856638057761,0.7295443982688572,0.055268228100066,0.0020659983259921,37642.0,4052211.539348275,0.7603552894500825,11.452619479035873,3286.7589872259387,2322.718147790855,3.701229239248905,0.1875,0.75,18.0,0.0,0.0,1,1,0,16256326.152710842,0.0,16.603992754201567,0.0,True
040118,2023,13.0,5.0,8.0,0.3846153846153846,171616171.17,0.0,AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS,AREQUIPA,SUR,MACROREGION SUR,San Juan de Siguas,-16.3461111111111,-72.1283333333333,1281.0,93.31,12.7639052620298,0.0431519503737285,0.0021919337774631,0.8417092121774706,0.0026151424512777,434.0,30337.001130580906,0.7621988475597399,35.85877229978126,12.103035663679078,1254.1787061655525,12.520821501812792,0.091743119266055,0.4197247706422018,8.0,0.0,0.0,0,0,0,13201243.936153846,0.0,16.395821696454362,0.0,True
040118,2024,17.0,2.0,15.0,0.1176470588235294,59127143.1,0.0,AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS,AREQUIPA,SUR,MACROREGION SUR,San Juan de Siguas,-16.3461111111111,-72.1283333333333,1281.0,93.31,12.7639052620298,0.0431519503737285,0.0021919337774631,0.8417092121774706,0.0026151424512777,434.0,30337.001130580906,0.7621988475597399,35.85877229978126,12.103035663679078,1254.1787061655525,12.520821501812792,0.091743119266055,0.4197247706422018,18.0,0.0,0.0,1,1,0,3478067.2411764706,0.0,15.061987594513676,0.0,True
040127,2022,29.0,14.0,15.0,0.4827586206896552,118292830.6,423593.59,AREQUIPA,AREQUIPA,YARABAMBA,AREQUIPA,SUR,MACROREGION SUR,Yarabamba,-16.5466666666667,-71.4755555555556,2467.0,492.2,5.80251930109711,0.0031636631062899,0.0041905874313143,0.8984836829716493,0.0118796137605378,9122.0,506395.74780739215,0.7720677811726748,487.2529564847631,18.72128199243724,2629.561817098833,17.220513801685133,0.4543048019675595,0.5285482857914124,24.0,0.0,0.0,0,0,0,4079063.124137931,14606.67551724138,15.22137813872968,9.589302389912893,True
050601,2021,15.0,7.0,8.0,0.4666666666666667,132413193.63,124618.8,AYACUCHO,LUCANAS,PUQUIO,AYACUCHO,CENTRO,MACROREGION CENTRO,Puquio,-14.6941666666667,-74.1244444444444,3234.0,866.43,16.9511674341839,0.0166755231393272,0.0056963742341952,0.2106914858817093,0.0234091864605767,12784.0,1003964.1231635916,0.7765193132448182,866.8265055279858,14.74804925607719,4019.641347902426,12.45665468445953,0.7818124657961041,0.2026369512790452,116.0,1.0,0.0,0,0,0,8827546.242,8307.92,15.993387758455434,9.025084915504538,True
070102,2022,367.0,23.0,344.0,0.0626702997275204,1197064454.09,4432592.9,CALLAO,CALLAO,BELLAVISTA,CALLAO,LIMA METROPOLITANA,LIMA Y CALLAO,Bellavista,-12.0625,-77.1291666666666,13.0,4.56,20216.8859649123,0.0001761004725707,0.9785620118822932,0.0041214416482451,0.0,14839.0,1742356.9489947243,0.7572037670014481,4.581609742393932,3238.8179775972126,36.72379806663068,2.3106402404028703,0.0,0.0,291.0,1.0,0.0,0,0,0,3261756.005694823,12077.909809264305,14.997776566958851,9.39921621983879,True
070104,2021,247.0,42.0,205.0,0.1700404858299595,2103711911.74,60721.12,CALLAO,CALLAO,LA PERLA,CALLAO,LIMA METROPOLITANA,LIMA Y CALLAO,La Perla,-12.0658333333333,-77.1080555555555,37.0,2.75,26569.4545454545,0.0,0.9256351241804658,0.0684746590311126,0.0027732610231199,11091.0,1196803.6715354251,0.7522691191666916,3.275953994760412,3385.5786795965505,24.88053317594523,2.908015140049525,0.1805139186295503,0.8194860813704495,524.0,1.0,0.0,0,0,0,8517052.274251012,245.83449392712552,15.9575809791525,5.508718046961676,True
070104,2022,336.0,59.0,277.0,0.175595238095238,2258514344.19,70858.0,CALLAO,CALLAO,LA PERLA,CALLAO,LIMA METROPOLITANA,LIMA Y CALLAO,La Perla,-12.0658333333333,-77.1080555555555,37.0,2.75,26569.4545454545,0.0,0.9256351241804658,0.0684746590311126,0.0027732610231199,11091.0,1196803.6715354251,0.7522691191666916,3.275953994760412,3385.5786795965505,24.88053317594523,2.908015140049525,0.1805139186295503,0.8194860813704495,563.0,1.0,0.0,0,0,0,6721768.881517857,210.88690476190476,15.720862053048037,5.356052664223054,True
070104,2023,537.0,97.0,440.0,0.180633147113594,3840884714.44,0.0,CALLAO,CALLAO,LA PERLA,CALLAO,LIMA METROPOLITANA,LIMA Y CALLAO,La Perla,-12.0658333333333,-77.1080555555555,37.0,2.75,26569.4545454545,0.0,0.9256351241804658,0.0684746590311126,0.0027732610231199,11091.0,1196803.6715354251,0.7522691191666916,3.275953994760412,3385.5786795965505,24.88053317594523,2.908015140049525,0.1805139186295503,0.8194860813704495,655.0,1.0,0.0,0,0,0,7152485.5017504655,0.0,15.782970616697417,0.0,True
070104,2024,544.0,48.0,496.0,0.088235294117647,2752748361.45,0.0,CALLAO,CALLAO,LA PERLA,CALLAO,LIMA METROPOLITANA,LIMA Y CALLAO,La Perla,-12.0658333333333,-77.1080555555555,37.0,2.75,26569.4545454545,0.0,0.9256351241804658,0.0684746590311126,0.0027732610231199,11091.0,1196803.6715354251,0.7522691191666916,3.275953994760412,3385.5786795965505,24.88053317594523,2.908015140049525,0.1805139186295503,0.8194860813704495,18.0,0.0,0.0,1,1,0,5060199.193841912,0.0,15.436916604481391,0.0,True
080909,2021,11.0,11.0,0.0,1.0,55182818.94,173655.1,CUSCO,LA CONVENCION,VILCABAMBA,CUSCO,SUR,MACROREGION SUR,Lucma,-13.0630555555556,-72.9344444444445,2656.0,3318.86,3.9579855733595295,4.911603846053876e-05,0.000426998893585,0.0165869358572951,0.0016074159491853,9752.0,520879.1111628746,0.771815894231188,2374.904719809733,4.106269998394415,3033.495584828552,29.89824354990649,0.3676451365405926,0.570121906169191,802.0,0.0,0.0,0,0,0,5016619.903636363,15786.827272727272,15.42826713825071,9.666994496307845,True
080909,2022,19.0,19.0,0.0,1.0,88609075.02,689807.5599999999,CUSCO,LA CONVENCION,VILCABAMBA,CUSCO,SUR,MACROREGION SUR,Lucma,-13.0630555555556,-72.9344444444445,2656.0,3318.86,3.9579855733595295,4.911603846053876e-05,0.000426998893585,0.0165869358572951,0.0016074159491853,9752.0,520879.1111628746,0.771815894231188,2374.904719809733,4.106269998394415,3033.495584828552,29.89824354990649,0.3676451365405926,0.570121906169191,1447.0,1.0,0.0,0,0,1,4663635.527368421,36305.66105263158,15.355306072450865,10.499756503491358,True
081001,2022,14.0,9.0,5.0,0.6428571428571429,58237922.7,1505.0,CUSCO,PARURO,PARURO,CUSCO,SUR,MACROREGION SUR,Paruro,-13.7616666666667,-71.8477777777778,3086.0,153.42,23.784382740190296,0.0762447523416662,0.0073851433495395,0.0020846573211908,0.0004621900704633,6181.0,310918.71057852864,0.7928761041602199,153.24725380647286,40.33351232385299,3741.589679863168,20.337513226635146,0.0849280558112494,0.7992345332106001,45.0,1.0,0.0,0,0,1,4159851.6214285716,107.5,15.240990204068668,4.686750172980514,True
090201,2021,17.0,11.0,6.0,0.6470588235294118,70076703.31,4695687.95,HUANCAVELICA,ACOBAMBA,ACOBAMBA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,Acobamba,-12.8430555555556,-74.5691666666667,3449.0,123.02,85.6771256706227,0.2162954545037418,0.0165952740436133,0.0087204227284212,0.0019097450193543,7984.0,464472.45685704495,0.7764966807557729,123.88146358655152,64.4487057938403,3439.031380543237,20.025858731006604,0.0426686573674101,0.7637496749733688,178.0,1.0,0.0,0,0,0,4122159.018235294,276216.93823529413,15.231887860211623,12.52894546439182,True
090401,2021,30.0,19.0,11.0,0.6333333333333333,82051026.67999999,5484665.69,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,Castrovirreyna,-13.2833333333333,-75.3183333333333,3989.0,937.94,4.03970403224087,0.0002752902764476,0.0021498870284089,0.2981345354432346,0.0067638010318445,4248.0,243089.3546133041,0.7763479519389892,926.2250471167584,4.586358372863678,4450.558262744853,17.0109100224422,0.7114317952306092,0.2610640957790148,32.0,0.0,0.0,0,0,0,2735034.2226666664,182822.18966666667,14.821654872244018,12.116274788089124,True
090401,2022,12.0,9.0,3.0,0.75,81742561.51,5442733.38,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,HUANCAVELICA,CENTRO,MACROREGION CENTRO,Castrovirreyna,-13.2833333333333,-75.3183333333333,3989.0,937.94,4.03970403224087,0.0002752902764476,0.0021498870284089,0.2981345354432346,0.0067638010318445,4248.0,243089.3546133041,0.7763479519389892,926.2250471167584,4.586358372863678,4450.558262744853,17.0109100224422,0.7114317952306092,0.2610640957790148,41.0,0.0,0.0,0,1,1,6811880.1258333335,453561.115,15.734178869912705,13.024887507184525,True
130201,2021,55.0,21.0,34.0,0.3818181818181818,184548797.98,5997472.09,LA LIBERTAD,ASCOPE,ASCOPE,LA LIBERTAD,NORTE,MACROREGION NORTE,Ascope,-7.71361111111111,-79.1072222222222,242.0,290.18,30.1226824729478,0.087999686135222,0.0042851415515166,0.8248400278589834,0.0009210137985636,4698.0,423512.3110964103,0.7560115582565391,298.9920777577563,15.71279090480225,515.7556652260329,14.815849736580654,0.0062386847384645,0.4201081372021334,85.0,0.0,0.0,0,0,0,3355432.690545454,109044.94709090909,15.02609158696227,11.599524605335349,True
131001,2021,45.0,20.0,25.0,0.4444444444444444,132519570.59,2277870.47,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,LA LIBERTAD,NORTE,MACROREGION NORTE,Santiago de Chuco,-8.14527777777777,-78.1736111111111,3126.0,1073.63,23.0982740795246,0.0348129659715324,0.0037526611663339,0.1913861884789469,0.0009694884364753,25595.0,1509215.201320092,0.7825755264265832,1083.8371945046374,23.615170368551592,3151.5860617240514,20.735083594132245,0.0963751401662822,0.7108559874968771,166.0,1.0,0.0,0,0,0,2944879.3464444447,50619.34377777778,14.895578744851747,10.832108825418958,True
131001,2022,20.0,9.0,11.0,0.45,135134381.55,791057.32,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,LA LIBERTAD,NORTE,MACROREGION NORTE,Santiago de Chuco,-8.14527777777777,-78.1736111111111,3126.0,1073.63,23.0982740795246,0.0348129659715324,0.0037526611663339,0.1913861884789469,0.0009694884364753,25595.0,1509215.201320092,0.7825755264265832,1083.8371945046374,23.615170368551592,3151.5860617240514,20.735083594132245,0.0963751401662822,0.7108559874968771,138.0,1.0,0.0,0,0,0,6756719.077500001,39552.865999999995,15.726048134637562,10.585418718102556,True
150101,2021,2576.0,465.0,2111.0,0.1805124223602484,53305009331.33,436443094.04,LIMA,LIMA,LIMA,LIMA PROVINCIA,LIMA METROPOLITANA,LIMA Y CALLAO,Lima,-12.0452777777778,-77.0308333333333,162.0,21.98,18063.14831665149,8.636372642206767e-05,0.9707834900326946,0.0085640641889082,0.0041080345868096,48938.0,9906400.801898878,0.7699348155440003,21.63664339403405,2261.8110909705088,128.69336159065105,2.8385423242667924,0.0155434336324711,0.9694996774004336,6524.0,1.0,0.0,0,0,0,20692938.40501941,169426.6669409938,16.84530310850569,12.04018137101068,True
150101,2022,2064.0,414.0,1650.0,0.2005813953488372,61456748437.52,2128527.62,LIMA,LIMA,LIMA,LIMA PROVINCIA,LIMA METROPOLITANA,LIMA Y CALLAO,Lima,-12.0452777777778,-77.0308333333333,162.0,21.98,18063.14831665149,8.636372642206767e-05,0.9707834900326946,0.0085640641889082,0.0041080345868096,48938.0,9906400.801898878,0.7699348155440003,21.63664339403405,2261.8110909705088,128.69336159065105,2.8385423242667924,0.0155434336324711,0.9694996774004336,6222.0,1.0,0.0,0,0,0,29775556.41352713,1031.2633817829458,17.20919839388774,6.939509128385679,True
150101,2023,3516.0,676.0,2840.0,0.19226393629124,62029750273.69,0.0,LIMA,LIMA,LIMA,LIMA PROVINCIA,LIMA METROPOLITANA,LIMA Y CALLAO,Lima,-12.0452777777778,-77.0308333333333,162.0,21.98,18063.14831665149,8.636372642206767e-05,0.9707834900326946,0.0085640641889082,0.0041080345868096,48938.0,9906400.801898878,0.7699348155440003,21.63664339403405,2261.8110909705088,128.69336159065105,2.8385423242667924,0.0155434336324711,0.9694996774004336,4009.0,1.0,0.0,0,0,0,17642136.027784415,0.0,16.68580074790505,0.0,True
