ubigeo,anio,cluster
200303,2021,3
200304,2021,3
200305,2021,4
200306,2021,3
200307,2021,3
200308,2021,3
200401,2021,2
200402,2021,2
200403,2021,4
200404,2021,2
200405,2021,2
200406,2021,2
200407,2021,4
200408,2021,4
200409,2021,4
200410,2021,4
200501,2021,1
200502,2021,1
200503,2021,1
200504,2021,1
200505,2021,1
200506,2021,1
200507,2021,1
200601,2021,2
200602,2021,10
200603,2021,1
200604,2021,2
200605,2021,2
200606,2021,1
200607,2021,2
200608,2021,2
200701,2021,1
200702,2021,2
200703,2021,1
200704,2021,1
200705,2021,2
200706,2021,2
200801,2021,1
200802,2021,1
200803,2021,1
200804,2021,1
200805,2021,1
200806,2021,1
210101,2021,10
210102,2021,10
210103,2021,0
210104,2021,10
210105,2021,10
210106,2021,10
210107,2021,10
210108,2021,10
210109,2021,9
210110,2021,10
210111,2021,9
210112,2021,10
210113,2021,9
210114,2021,10
210115,2021,10
210201,2021,10
210202,2021,10
210203,2021,10
210204,2021,9
210205,2021,10
210206,2021,10
210207,2021,10
210208,2021,9
210209,2021,9
210210,2021,10
210211,2021,9
210212,2021,9
210213,2021,10
210214,2021,10
210215,2021,10
210301,2021,9
210302,2021,9
210303,2021,3
210304,2021,9
210305,2021,9
210306,2021,9
210307,2021,9
210308,2021,3
210309,2021,3
210310,2021,9
210401,2021,10
210402,2021,10
210403,2021,10
210404,2021,10
210405,2021,10
210406,2021,10
210407,2021,10
210501,2021,10
210502,2021,8
210503,2021,10
210504,2021,8
210505,2021,10
210601,2021,10
210602,2021,9
210603,2021,10
210604,2021,10
210605,2021,10
210606,2021,9
210607,2021,10
210608,2021,10
210701,2021,9
210702,2021,9
210703,2021,10
210704,2021,10
210705,2021,9
210706,2021,9
210707,2021,9
210708,2021,10
210709,2021,9
210710,2021,9
210801,2021,9
210802,2021,9
210803,2021,9
210804,2021,9
210805,2021,9
210806,2021,9
210807,2021,9
210808,2021,9
210809,2021,9
210901,2021,10
210902,2021,10
210903,2021,9
210904,2021,10
211001,2021,9
211002,2021,9
211003,2021,10
211004,2021,9
211005,2021,9
211101,2021,10
211102,2021,10
211103,2021,9
211104,2021,10
211105,2021,10
211201,2021,3
211202,2021,9
211203,2021,3
211204,2021,3
211205,2021,3
211206,2021,3
211207,2021,3
211208,2021,3
211209,2021,3
211210,2021,3
211301,2021,10
211302,2021,2
211303,2021,10
211304,2021,10
211305,2021,10
211306,2021,10
211307,2021,10
220101,2021,2
220102,2021,2
220103,2021,2
220104,2021,2
220105,2021,2
220106,2021,2
220201,2021,2
220202,2021,2
220203,2021,2
220204,2021,2
220205,2021,2
220206,2021,2
220301,2021,2
220302,2021,2
220303,2021,2
220304,2021,2
220305,2021,2
220401,2021,2
220402,2021,2
220403,2021,2
220404,2021,2
220405,2021,2
220406,2021,2
220501,2021,2
220502,2021,2
220503,2021,2
220504,2021,2
220505,2021,2
220506,2021,2
220507,2021,2
220508,2021,2
220509,2021,2
220510,2021,2
220511,2021,2
220601,2021,2
220602,2021,3
220603,2021,3
220604,2021,2
220605,2021,2
220701,2021,2
220702,2021,2
220703,2021,2
220704,2021,2
220705,2021,2
220706,2021,2
220707,2021,2
220708,2021,2
220709,2021,2
220710,2021,2
220801,2021,2
220802,2021,2
220803,2021,2
220804,2021,2
220805,2021,2
220806,2021,2
220807,2021,2
220808,2021,2
220809,2021,2
220901,2021,2
220902,2021,2
220903,2021,2
220904,2021,2
220905,2021,2
220906,2021,2
220907,2021,2
220908,2021,2
220909,2021,2
220910,2021,2
220911,2021,2
220912,2021,2
220913,2021,2
220914,2021,2
221001,2021,3
221002,2021,3
221003,2021,3
221004,2021,3
221005,2021,3
221006,2021,2
230101,2021,8
230102,2021,8
230103,2021,8
230104,2021,8
230105,2021,8
230106,2021,8
230107,2021,8
230108,2021,8
230109,2021,8
230110,2021,1
230111,2021,1
230201,2021,8
230202,2021,8
230203,2021,8
230204,2021,8
230205,2021,8
230206,2021,8
230301,2021,8
230302,2021,8
230303,2021,8
230401,2021,8
230402,2021,8
230403,2021,8
230404,2021,8
230405,2021,8
230406,2021,8
230407,2021,8
230408,2021,8
240101,2021,2
240102,2021,2
240103,2021,2
240104,2021,2
240105,2021,2
240106,2021,2
240201,2021,2
240202,2021,2
240203,2021,2
240301,2021,2
240302,2021,2
240303,2021,2
240304,2021,2
250101,2021,2
250102,2021,2
250103,2021,2
250104,2021,2
250105,2021,2
250106,2021,2
250107,2021,2
250201,2021,2
250202,2021,2
250203,2021,2
250204,2021,2
250301,2021,2
250302,2021,2
250303,2021,2
250304,2021,2
250305,2021,2
250306,2021,2
250307,2021,2
250401,2021,2
010101,2022,4
010102,2022,4
010103,2022,3
010104,2022,4
010105,2022,4
010106,2022,3
010107,2022,4
010108,2022,4
010109,2022,4
010110,2022,3
010111,2022,4
010112,2022,4
010113,2022,4
010114,2022,4
010115,2022,4
010116,2022,4
010117,2022,4
010118,2022,4
010119,2022,4
010120,2022,4
010121,2022,4
010201,2022,2
010202,2022,3
010203,2022,2
010204,2022,2
010205,2022,3
010206,2022,2
010301,2022,4
010302,2022,4
010303,2022,4
010304,2022,4
010305,2022,4
010306,2022,3
010307,2022,4
010308,2022,4
010309,2022,4
010310,2022,4
010311,2022,4
010312,2022,3
010401,2022,3
010402,2022,3
010403,2022,2
010501,2022,4
010502,2022,4
010503,2022,4
010504,2022,4
010505,2022,4
010506,2022,4
010507,2022,4
010508,2022,4
010509,2022,4
010510,2022,4
010511,2022,4
010512,2022,4
010513,2022,4
010514,2022,4
010515,2022,4
010516,2022,4
010517,2022,4
010518,2022,4
010519,2022,4
010520,2022,4
010521,2022,4
010522,2022,4
010523,2022,4
010601,2022,4
010602,2022,4
010603,2022,4
010604,2022,4
010605,2022,4
010606,2022,4
010607,2022,4
010608,2022,4
010609,2022,4
010610,2022,4
010611,2022,4
010612,2022,2
010701,2022,2
010702,2022,3
010703,2022,4
010704,2022,2
010705,2022,4
010706,2022,4
010707,2022,4
020101,2022,9
020102,2022,6
020103,2022,6
020104,2022,6
020105,2022,0
020106,2022,0
020107,2022,6
020108,2022,9
020109,2022,6
020110,2022,6
020111,2022,0
020112,2022,0
020201,2022,5
020202,2022,6
020203,2022,5
020204,2022,6
020205,2022,6
020301,2022,5
020302,2022,5
020303,2022,5
020304,2022,5
020305,2022,5
020306,2022,5
020401,2022,0
020402,2022,0
020501,2022,5
020502,2022,6
020503,2022,6
020504,2022,5
020505,2022,6
020506,2022,6
020507,2022,6
020508,2022,5
020509,2022,5
020510,2022,6
020511,2022,6
020512,2022,6
020513,2022,6
020514,2022,6
020515,2022,6
020601,2022,0
020602,2022,0
020603,2022,0
020604,2022,0
020605,2022,0
020606,2022,0
020607,2022,0
020608,2022,0
020609,2022,0
020610,2022,0
020611,2022,0
020701,2022,5
020702,2022,5
020703,2022,5
020801,2022,6
020802,2022,6
020803,2022,1
020804,2022,6
020901,2022,6
020902,2022,5
020903,2022,6
020904,2022,5
020905,2022,6
020906,2022,6
020907,2022,6
021001,2022,0
021002,2022,5
021003,2022,5
021004,2022,9
021005,2022,5
021006,2022,5
021007,2022,5
021008,2022,0
021009,2022,5
021010,2022,5
021011,2022,5
021012,2022,5
021013,2022,5
021014,2022,5
021015,2022,5
021016,2022,5
021101,2022,6
021102,2022,6
021103,2022,6
021104,2022,6
021105,2022,6
021201,2022,0
021202,2022,6
021203,2022,0
021204,2022,6
021205,2022,0
021206,2022,6
021207,2022,0
021208,2022,0
021209,2022,6
021210,2022,6
021301,2022,5
021302,2022,5
021303,2022,5
021304,2022,5
021305,2022,5
021306,2022,5
021307,2022,5
021308,2022,5
021401,2022,6
021402,2022,6
021403,2022,6
021404,2022,6
021405,2022,6
021406,2022,6
021407,2022,6
021408,2022,6
021409,2022,6
021410,2022,6
021501,2022,6
021502,2022,6
021503,2022,5
021504,2022,3
021505,2022,6
021506,2022,6
021507,2022,6
021508,2022,6
021509,2022,6
021510,2022,6
021511,2022,6
021601,2022,5
021602,2022,5
021603,2022,5
021604,2022,5
021701,2022,9
021702,2022,5
021703,2022,6
021704,2022,6
021705,2022,6
021706,2022,6
021707,2022,5
021708,2022,6
021709,2022,6
021710,2022,9
021801,2022,1
021802,2022,6
021803,2022,1
021804,2022,6
021805,2022,6
021806,2022,6
021807,2022,1
021808,2022,1
021809,2022,1
021901,2022,5
021902,2022,5
021903,2022,5
021904,2022,5
021905,2022,5
021906,2022,5
021907,2022,5
021908,2022,5
021909,2022,5
021910,2022,5
022001,2022,0
022002,2022,6
022003,2022,0
022004,2022,0
022005,2022,6
022006,2022,0
022007,2022,6
022008,2022,0
030101,2022,5
030102,2022,5
030103,2022,5
030104,2022,5
030105,2022,3
030106,2022,5
030107,2022,5
030108,2022,5
030109,2022,5
030201,2022,0
030202,2022,0
030203,2022,5
030204,2022,0
030205,2022,0
030206,2022,5
030207,2022,5
030208,2022,3
030209,2022,0
030210,2022,9
030211,2022,9
030212,2022,5
030213,2022,0
030214,2022,5
030215,2022,0
030216,2022,0
030217,2022,5
030218,2022,0
030219,2022,0
030220,2022,0
030301,2022,9
030302,2022,5
030303,2022,5
030304,2022,9
030305,2022,9
030306,2022,5
030307,2022,5
030401,2022,5
030402,2022,9
030403,2022,7
030404,2022,5
030405,2022,5
030406,2022,9
030407,2022,5
030408,2022,5
030409,2022,5
030410,2022,5
030411,2022,5
030412,2022,9
030413,2022,5
030414,2022,5
030415,2022,5
030416,2022,5
030417,2022,5
030501,2022,5
030502,2022,5
030503,2022,5
030504,2022,9
030505,2022,5
030506,2022,9
030601,2022,5
030602,2022,5
030603,2022,5
030604,2022,5
030605,2022,0
030606,2022,5
030607,2022,5
030608,2022,5
030609,2022,5
030610,2022,5
030611,2022,5
030612,2022,5
030701,2022,5
030702,2022,5
030703,2022,5
030704,2022,5
030705,2022,5
030706,2022,5
030707,2022,5
030708,2022,5
030709,2022,5
030710,2022,5
030711,2022,5
030712,2022,5
030713,2022,5
030714,2022,5
040101,2022,10
040102,2022,10
040103,2022,10
040104,2022,10
040105,2022,10
040106,2022,10
040107,2022,10
040108,2022,8
040109,2022,10
040110,2022,10
040111,2022,10
040112,2022,10
040113,2022,8
040114,2022,8
040115,2022,8
040116,2022,10
040117,2022,10
040118,2022,8
040119,2022,8
040120,2022,8
040121,2022,8
040122,2022,10
040123,2022,10
040124,2022,8
040125,2022,8
040126,2022,10
040127,2022,8
040128,2022,8
040129,2022,10
040201,2022,1
040202,2022,1
040203,2022,8
040204,2022,1
040205,2022,1
040206,2022,8
040207,2022,8
040208,2022,1
040301,2022,8
040302,2022,8
040303,2022,8
040304,2022,8
040305,2022,8
040306,2022,8
040307,2022,8
040308,2022,8
040309,2022,8
040310,2022,8
040311,2022,8
040312,2022,8
040313,2022,8
040401,2022,8
040402,2022,8
040403,2022,8
040404,2022,8
040405,2022,8
040406,2022,8
040407,2022,8
040408,2022,8
040409,2022,8
040410,2022,8
040411,2022,8
040412,2022,8
040413,2022,8
040414,2022,8
040501,2022,8
040502,2022,8
040503,2022,8
040504,2022,9
040505,2022,9
040506,2022,8
040507,2022,8
040508,2022,8
040509,2022,8
040510,2022,8
040511,2022,8
040512,2022,8
040513,2022,8
040514,2022,9
040515,2022,9
040516,2022,8
040517,2022,9
040518,2022,8
040519,2022,8
040520,2022,8
040601,2022,8
040602,2022,8
040603,2022,9
040604,2022,6
040605,2022,8
040606,2022,8
040607,2022,8
040608,2022,8
040701,2022,8
040702,2022,8
040703,2022,1
040704,2022,8
040705,2022,1
040706,2022,8
040801,2022,8
040802,2022,8
040803,2022,6
040804,2022,8
040805,2022,8
040806,2022,9
040807,2022,6
040808,2022,6
040809,2022,6
040810,2022,8
040811,2022,6
050101,2022,0
050102,2022,0
050103,2022,0
050104,2022,0
050105,2022,0
050106,2022,5
050107,2022,0
050108,2022,0
050109,2022,0
050110,2022,10
050111,2022,0
050112,2022,0
050113,2022,0
050114,2022,0
050115,2022,0
050116,2022,10
050201,2022,0
050202,2022,5
050203,2022,0
050204,2022,0
050205,2022,9
050206,2022,5
050301,2022,9
050302,2022,5
050303,2022,5
050304,2022,9
050401,2022,0
050402,2022,5
050403,2022,0
050404,2022,0
050405,2022,5
050406,2022,5
050407,2022,3
050408,2022,3
050409,2022,3
050410,2022,5
050411,2022,3
050412,2022,5
050413,2022,5
050501,2022,5
050502,2022,3
050503,2022,3
050504,2022,0
050505,2022,3
050506,2022,5
050507,2022,3
050508,2022,0
050509,2022,3
050510,2022,3
050511,2022,3
050512,2022,3
050513,2022,3
050514,2022,0
050515,2022,0
050601,2022,9
050602,2022,9
050603,2022,9
050604,2022,9
050605,2022,8
050606,2022,9
050607,2022,6
050608,2022,8
050609,2022,8
050610,2022,8
050611,2022,8
050612,2022,8
050613,2022,8
050614,2022,8
050615,2022,8
050616,2022,8
050617,2022,8
050618,2022,8
050619,2022,8
050620,2022,5
050621,2022,8
050701,2022,9
050702,2022,8
050703,2022,8
050704,2022,8
050705,2022,8
050706,2022,8
050707,2022,8
050708,2022,8
050801,2022,6
050802,2022,8
050803,2022,6
050804,2022,8
050805,2022,8
050806,2022,8
050807,2022,5
050808,2022,8
050809,2022,6
050810,2022,8
050901,2022,5
050902,2022,5
050903,2022,5
050904,2022,5
050905,2022,9
050906,2022,5
050907,2022,5
050908,2022,9
050909,2022,5
050910,2022,5
050911,2022,9
051001,2022,5
051002,2022,5
051003,2022,5
051004,2022,5
051005,2022,5
051006,2022,5
051007,2022,5
051008,2022,5
051009,2022,5
051010,2022,5
051011,2022,5
051012,2022,9
051101,2022,0
051102,2022,5
051103,2022,7
051104,2022,5
051105,2022,5
051106,2022,5
051107,2022,5
051108,2022,0
060101,2022,0
060102,2022,0
060103,2022,0
060104,2022,0
060105,2022,0
060106,2022,0
060107,2022,0
060108,2022,0
060109,2022,0
060110,2022,0
060111,2022,0
060112,2022,0
060201,2022,0
060202,2022,0
060203,2022,0
060204,2022,0
060301,2022,0
060302,2022,3
060303,2022,4
060304,2022,0
060305,2022,4
060306,2022,0
060307,2022,0
060308,2022,0
060309,2022,0
060310,2022,0
060311,2022,3
060312,2022,0
060401,2022,0
060402,2022,4
060403,2022,4
060404,2022,4
060405,2022,4
060406,2022,4
060407,2022,4
060408,2022,4
060409,2022,4
060410,2022,4
060411,2022,4
060412,2022,4
060413,2022,0
060414,2022,4
060415,2022,4
060416,2022,4
060417,2022,4
060418,2022,2
060419,2022,0
060501,2022,4
060502,2022,4
060503,2022,1
060504,2022,4
060505,2022,1
060506,2022,4
060507,2022,4
060508,2022,1
060601,2022,4
060602,2022,4
060603,2022,4
060604,2022,4
060605,2022,4
060606,2022,4
060607,2022,4
060608,2022,4
060609,2022,4
060610,2022,4
060611,2022,4
060612,2022,4
060613,2022,4
060614,2022,4
060615,2022,4
060701,2022,0
060702,2022,0
060703,2022,0
060801,2022,3
060802,2022,3
060803,2022,3
060804,2022,4
060805,2022,3
060806,2022,3
060807,2022,3
060808,2022,3
060809,2022,3
060810,2022,3
060811,2022,3
060812,2022,2
060901,2022,3
060902,2022,3
060903,2022,3
060904,2022,3
060905,2022,3
060906,2022,3
060907,2022,3
061001,2022,0
061002,2022,0
061003,2022,0
061004,2022,0
061005,2022,0
061006,2022,0
061007,2022,0
061101,2022,4
061102,2022,4
061103,2022,4
061104,2022,0
061105,2022,4
061106,2022,4
061107,2022,4
061108,2022,1
061109,2022,4
061110,2022,1
061111,2022,4
061112,2022,4
061113,2022,4
061201,2022,4
061202,2022,4
061203,2022,4
061204,2022,0
061301,2022,4
061302,2022,4
061303,2022,4
061304,2022,4
061305,2022,4
061306,2022,4
061307,2022,4
061308,2022,4
061309,2022,4
061310,2022,4
061311,2022,4
070101,2022,1
070102,2022,1
070103,2022,1
070104,2022,1
070105,2022,1
070106,2022,1
070107,2022,1
080101,2022,0
080102,2022,0
080103,2022,0
080104,2022,0
080105,2022,0
080106,2022,0
080107,2022,0
080108,2022,10
080201,2022,0
080202,2022,9
080203,2022,5
080204,2022,9
080205,2022,0
080206,2022,0
080207,2022,0
080301,2022,0
080302,2022,0
080303,2022,0
080304,2022,0
080305,2022,0
080306,2022,0
080307,2022,5
080308,2022,0
080309,2022,0
080401,2022,0
080402,2022,0
080403,2022,0
080404,2022,0
080405,2022,0
080406,2022,0
080407,2022,0
080408,2022,3
080501,2022,9
080502,2022,9
080503,2022,9
080504,2022,9
080505,2022,9
080506,2022,9
080507,2022,9
080508,2022,9
080601,2022,9
080602,2022,9
080603,2022,0
080604,2022,9
080605,2022,9
080606,2022,9
080607,2022,0
080608,2022,0
080701,2022,9
080702,2022,5
080703,2022,9
080704,2022,0
080705,2022,9
080706,2022,9
080707,2022,0
080708,2022,9
080801,2022,9
080802,2022,9
080803,2022,9
080804,2022,9
080805,2022,9
080806,2022,9
080807,2022,9
080808,2022,9
080901,2022,1
080902,2022,3
080903,2022,3
080904,2022,3
080905,2022,3
080906,2022,3
080907,2022,3
080908,2022,3
080909,2022,3
080910,2022,3
080911,2022,3
080912,2022,3
080913,2022,3
080914,2022,1
080915,2022,3
080916,2022,3
080917,2022,3
080918,2022,3
081001,2022,0
081002,2022,5
081003,2022,5
081004,2022,5
081005,2022,0
081006,2022,5
081007,2022,0
081008,2022,5
081009,2022,0
081101,2022,0
081102,2022,0
081103,2022,3
081104,2022,0
081105,2022,0
081106,2022,3
081201,2022,0
081202,2022,0
081203,2022,3
081204,2022,0
081205,2022,0
081206,2022,9
081207,2022,0
081208,2022,0
081209,2022,3
081210,2022,9
081211,2022,0
081212,2022,0
081301,2022,0
081302,2022,0
081303,2022,0
081304,2022,0
081305,2022,0
081306,2022,0
081307,2022,0
090101,2022,9
090102,2022,6
090103,2022,5
090104,2022,5
090105,2022,5
090106,2022,9
090107,2022,5
090108,2022,5
090109,2022,5
090110,2022,5
090111,2022,5
090112,2022,5
090113,2022,5
090114,2022,5
090115,2022,5
090116,2022,5
090117,2022,0
090118,2022,9
090119,2022,5
090201,2022,0
090202,2022,0
090203,2022,0
090204,2022,0
090205,2022,0
090206,2022,0
090207,2022,0
090208,2022,0
090301,2022,0
090302,2022,0
090303,2022,0
090304,2022,0
090305,2022,0
090306,2022,0
090307,2022,0
090308,2022,0
090309,2022,0
090310,2022,0
090311,2022,0
090312,2022,0
090401,2022,6
090402,2022,6
090403,2022,6
090404,2022,6
090405,2022,6
090406,2022,5
090407,2022,6
090408,2022,6
090409,2022,6
090410,2022,6
090411,2022,9
090412,2022,6
090413,2022,6
090501,2022,5
090502,2022,5
090503,2022,5
090504,2022,0
090505,2022,5
090506,2022,0
090507,2022,5
090508,2022,5
090509,2022,5
090510,2022,5
090511,2022,5
090601,2022,6
090602,2022,6
090603,2022,6
090604,2022,6
090605,2022,6
090606,2022,6
090607,2022,9
090608,2022,8
090609,2022,6
090610,2022,6
090611,2022,6
090612,2022,8
090613,2022,6
090614,2022,6
090615,2022,6
090616,2022,6
090701,2022,0
090702,2022,5
090703,2022,5
090704,2022,5
090705,2022,0
090706,2022,0
090707,2022,3
090709,2022,5
090710,2022,0
090711,2022,5
090713,2022,5
090714,2022,5
090715,2022,3
090716,2022,0
090717,2022,3
090718,2022,3
090719,2022,5
090720,2022,3
090721,2022,3
090722,2022,5
090723,2022,0
090724,2022,3
090725,2022,5
100101,2022,0
100102,2022,0
100103,2022,3
100104,2022,3
100105,2022,5
100106,2022,5
100107,2022,0
100108,2022,5
100109,2022,0
100110,2022,5
100111,2022,0
100112,2022,5
100113,2022,3
100201,2022,3
100202,2022,5
100203,2022,5
100204,2022,0
100205,2022,5
100206,2022,5
100207,2022,5
100208,2022,5
100301,2022,5
100307,2022,5
100311,2022,5
100313,2022,5
100316,2022,5
100317,2022,5
100321,2022,5
100322,2022,5
100323,2022,5
100401,2022,3
100402,2022,5
100403,2022,3
100404,2022,5
100501,2022,5
100502,2022,5
100503,2022,5
100504,2022,5
100505,2022,5
100506,2022,5
100507,2022,3
100508,2022,5
100509,2022,5
100510,2022,5
100511,2022,5
100601,2022,3
100602,2022,3
100603,2022,2
100604,2022,3
100605,2022,2
100606,2022,3
100607,2022,2
100608,2022,2
100609,2022,2
100610,2022,2
100701,2022,5
100702,2022,3
100703,2022,5
100704,2022,3
100705,2022,3
100801,2022,3
100802,2022,3
100803,2022,3
100804,2022,3
100901,2022,2
100902,2022,3
100903,2022,2
100904,2022,2
100905,2022,2
101001,2022,5
101002,2022,5
101003,2022,5
101004,2022,9
101005,2022,5
101006,2022,5
101007,2022,5
101101,2022,5
101102,2022,5
101103,2022,5
101104,2022,5
101105,2022,5
101106,2022,5
101107,2022,5
101108,2022,5
110101,2022,1
110102,2022,1
110103,2022,1
110104,2022,8
110105,2022,1
110106,2022,1
110107,2022,1
110108,2022,1
110109,2022,1
110110,2022,1
110111,2022,8
110112,2022,1
110113,2022,1
110114,2022,1
110201,2022,1
110202,2022,1
110203,2022,6
110204,2022,1
110205,2022,1
110206,2022,1
110207,2022,1
110208,2022,6
110209,2022,6
110210,2022,1
110211,2022,1
110301,2022,8
110302,2022,8
110303,2022,8
110304,2022,8
110305,2022,8
110401,2022,8
110402,2022,8
110403,2022,8
110404,2022,8
110405,2022,8
110501,2022,1
110502,2022,6
110503,2022,1
110504,2022,1
110505,2022,1
110506,2022,1
110507,2022,1
110508,2022,1
120101,2022,0
120104,2022,5
120105,2022,5
120106,2022,10
120107,2022,10
120108,2022,9
120111,2022,10
120112,2022,5
120113,2022,0
120114,2022,10
120116,2022,10
120117,2022,10
120119,2022,10
120120,2022,9
120121,2022,10
120122,2022,0
120124,2022,3
120125,2022,10
120126,2022,0
120127,2022,10
120128,2022,10
120129,2022,10
120130,2022,10
120132,2022,10
120133,2022,10
120134,2022,10
120135,2022,3
120136,2022,10
120201,2022,10
120202,2022,10
120203,2022,3
120204,2022,10
120205,2022,5
120206,2022,0
120207,2022,10
120208,2022,10
120209,2022,5
120210,2022,10
120211,2022,10
120212,2022,10
120213,2022,10
120214,2022,9
120215,2022,10
120301,2022,3
120302,2022,3
120303,2022,3
120304,2022,3
120305,2022,3
120306,2022,3
120401,2022,10
120402,2022,10
120403,2022,10
120404,2022,10
120405,2022,9
120406,2022,9
120407,2022,10
120408,2022,10
120409,2022,10
120410,2022,10
120411,2022,10
120412,2022,10
120413,2022,10
120414,2022,10
120415,2022,10
120416,2022,10
120417,2022,10
120418,2022,10
120419,2022,3
120420,2022,10
120421,2022,10
120422,2022,10
120423,2022,10
120424,2022,10
120425,2022,10
120426,2022,10
120427,2022,5
120428,2022,10
120429,2022,10
120430,2022,10
120431,2022,10
120432,2022,10
120433,2022,10
120434,2022,10
120501,2022,9
120502,2022,9
120503,2022,9
120504,2022,3
120601,2022,3
120602,2022,3
120603,2022,3
120604,2022,3
120605,2022,3
120606,2022,3
120607,2022,3
120608,2022,3
120609,2022,3
120701,2022,5
120702,2022,5
120703,2022,0
120704,2022,5
120705,2022,5
120706,2022,3
120707,2022,5
120708,2022,5
120709,2022,5
120801,2022,9
120802,2022,9
120803,2022,9
120804,2022,9
120805,2022,9
120806,2022,9
120807,2022,9
120808,2022,9
120809,2022,9
120810,2022,9
120901,2022,10
120902,2022,10
120903,2022,10
120904,2022,10
120905,2022,10
120906,2022,10
120907,2022,10
120908,2022,10
120909,2022,9
130101,2022,1
130102,2022,1
130103,2022,1
130104,2022,1
130105,2022,1
130106,2022,1
130107,2022,1
130108,2022,6
130109,2022,1
130110,2022,6
130111,2022,1
130201,2022,1
130202,2022,1
130203,2022,1
130204,2022,1
130205,2022,1
130206,2022,1
130207,2022,1
130208,2022,1
130301,2022,3
130302,2022,3
130303,2022,3
130304,2022,3
130305,2022,3
130306,2022,3
130401,2022,1
130402,2022,1
130403,2022,1
130501,2022,0
130502,2022,0
130503,2022,0
130504,2022,0
130601,2022,0
130602,2022,0
130604,2022,0
130605,2022,0
130606,2022,6
130608,2022,0
130610,2022,6
130611,2022,0
130613,2022,6
130614,2022,0
130701,2022,1
130702,2022,1
130703,2022,1
130704,2022,1
130705,2022,1
130801,2022,3
130802,2022,3
130803,2022,3
130804,2022,5
130805,2022,3
130806,2022,3
130807,2022,3
130808,2022,3
130809,2022,3
130810,2022,3
130811,2022,5
130812,2022,5
130813,2022,5
130901,2022,0
130902,2022,0
130903,2022,3
130904,2022,0
130905,2022,0
130906,2022,0
130907,2022,0
130908,2022,3
131001,2022,6
131002,2022,6
131003,2022,0
131004,2022,6
131005,2022,6
131006,2022,0
131007,2022,6
131008,2022,5
131101,2022,6
131102,2022,0
131103,2022,6
131104,2022,0
131201,2022,1
131202,2022,6
131203,2022,1
140101,2022,1
140102,2022,2
140103,2022,1
140104,2022,1
140105,2022,1
140106,2022,1
140107,2022,1
140108,2022,1
140109,2022,1
140110,2022,2
140111,2022,1
140112,2022,1
140113,2022,1
140114,2022,1
140115,2022,1
140116,2022,1
140117,2022,1
140118,2022,1
140119,2022,1
140120,2022,1
140201,2022,1
140202,2022,3
140203,2022,2
140204,2022,1
140205,2022,1
140206,2022,1
140301,2022,1
140302,2022,2
140303,2022,1
140304,2022,2
140305,2022,1
140306,2022,1
140307,2022,2
140308,2022,2
140309,2022,1
140310,2022,3
140311,2022,1
140312,2022,1
150101,2022,1
150102,2022,1
150103,2022,1
150104,2022,1
150105,2022,1
150106,2022,1
150107,2022,1
150108,2022,1
150109,2022,1
150110,2022,1
150111,2022,1
150112,2022,1
150113,2022,1
150114,2022,1
150115,2022,1
150116,2022,1
150117,2022,1
150118,2022,1
150119,2022,1
150120,2022,1
150121,2022,1
150122,2022,1
150123,2022,1
150124,2022,1
150125,2022,1
150126,2022,6
150127,2022,6
150128,2022,1
150129,2022,1
150130,2022,1
150131,2022,1
150132,2022,1
150133,2022,1
150134,2022,1
150135,2022,1
150136,2022,1
150137,2022,1
150138,2022,1
150139,2022,1
150140,2022,1
150141,2022,1
150142,2022,1
150143,2022,1
150201,2022,1
150202,2022,1
150203,2022,1
150204,2022,1
150205,2022,1
150301,2022,6
150302,2022,6
150303,2022,6
150304,2022,6
150305,2022,6
150401,2022,6
150402,2022,6
150403,2022,6
150404,2022,6
150405,2022,6
150406,2022,6
150407,2022,6
150501,2022,1
150502,2022,1
150503,2022,6
150504,2022,1
150505,2022,1
150506,2022,1
150507,2022,1
150508,2022,1
150509,2022,1
150510,2022,1
150511,2022,6
150512,2022,1
150513,2022,1
150514,2022,1
150515,2022,1
150516,2022,6
150601,2022,1
150602,2022,6
150603,2022,6
150604,2022,1
150605,2022,1
150606,2022,6
150607,2022,6
150608,2022,6
150609,2022,6
150610,2022,9
150611,2022,6
150612,2022,6
150701,2022,6
150702,2022,6
150703,2022,6
150704,2022,6
150705,2022,9
150706,2022,6
150707,2022,6
150708,2022,9
150709,2022,6
150710,2022,6
150711,2022,6
150712,2022,6
150713,2022,6
150714,2022,6
150715,2022,6
150716,2022,6
150717,2022,6
150718,2022,6
150719,2022,6
150720,2022,6
150721,2022,6
150722,2022,6
150723,2022,6
150724,2022,6
150725,2022,6
150726,2022,6
150727,2022,6
150728,2022,6
150729,2022,6
150730,2022,6
150731,2022,6
150732,2022,6
150801,2022,1
150802,2022,6
150803,2022,1
150804,2022,6
150805,2022,1
150806,2022,1
150807,2022,6
150808,2022,6
150809,2022,6
150810,2022,1
150811,2022,6
150812,2022,1
150901,2022,5
150902,2022,6
150903,2022,6
150904,2022,6
150905,2022,6
150906,2022,6
151001,2022,6
151002,2022,9
151003,2022,6
151004,2022,6
151005,2022,6
151006,2022,6
151007,2022,6
151008,2022,6
151009,2022,6
151010,2022,6
151011,2022,6
151012,2022,6
151013,2022,6
151014,2022,9
151015,2022,6
151016,2022,6
151017,2022,6
151018,2022,9
151019,2022,6
151020,2022,6
151021,2022,6
151022,2022,6
151023,2022,6
151024,2022,6
151025,2022,6
151026,2022,6
151027,2022,6
