ANO_EJE,ubigeo,gasto_total,gasto_anemia_pan
2023,030306,2338813.34,0.0
2023,030307,4278577.11,0.0
2023,030401,74051854.31,0.0
2023,030402,1520745.4,0.0
2023,030403,1621981.47,0.0
2023,030404,2165663.56,0.0
2023,030405,2843820.1,0.0
2023,030406,6064903.38,0.0
2023,030407,1957791.95,0.0
2023,030408,1958526.59,0.0
2023,030409,1620659.75,0.0
2023,030410,2330920.52,0.0
2023,030411,1834691.96,0.0
2023,030412,1792536.53,0.0
2023,030413,3078377.9299999997,0.0
2023,030414,8894070.19,0.0
2023,030415,3911775.86,0.0
2023,030416,2038264.3800000001,0.0
2023,030417,1780844.72,0.0
2023,030501,175693645.91,0.0
2023,030502,15377637.32,0.0
2023,030503,26027511.69,0.0
2023,030504,29942248.76,0.0
2023,030505,20343730.01,0.0
2023,030506,146727643.45,0.0
2023,030601,160520038.11,0.0
2023,030602,23338240.669999998,0.0
2023,030603,17395743.490000002,0.0
2023,030604,10809465.72,0.0
2023,030605,17064878.48,0.0
2023,030606,2689651.56,0.0
2023,030607,3732388.94,0.0
2023,030608,3563701.93,0.0
2023,030609,2629910.07,0.0
2023,030610,3560046.1,0.0
2023,030611,2244727.96,0.0
2023,030612,1616410.68,0.0
2023,030701,73520974.8,0.0
2023,030702,2771232.61,0.0
2023,030703,3339902.25,0.0
2023,030704,2395017.72,0.0
2023,030705,1899982.6099999999,0.0
2023,030706,2302444.12,0.0
2023,030707,3905847.45,0.0
2023,030708,5448688.52,0.0
2023,030709,1981769.87,0.0
2023,030710,4620418.88,0.0
2023,030711,2085127.8399999999,0.0
2023,030712,1259681.69,0.0
2023,030713,1209698.29,0.0
2023,030714,1950554.07,0.0
2023,040101,2688861562.6,0.0
2023,040102,78135006.42,0.0
2023,040103,417811197.75,0.0
2023,040104,157167103.09,0.0
2023,040105,21493559.36,0.0
2023,040106,4874767.02,0.0
2023,040107,58261490.16,0.0
2023,040108,175420394.97,0.0
2023,040109,43416261.61,0.0
2023,040110,34875686.27,0.0
2023,040111,7237537.76,0.0
2023,040112,98177139.58,0.0
2023,040113,3841324.0500000003,0.0
2023,040114,2396278.45,0.0
2023,040115,8127419.61,0.0
2023,040116,6518825.41,0.0
2023,040117,25236769.87,0.0
2023,040118,171616171.17,0.0
2023,040119,10715926.33,0.0
2023,040120,6697747.12,0.0
2023,040121,20737165.72,0.0
2023,040122,57152288.94,0.0
2023,040123,71430567.86,0.0
2023,040124,89930584.12,0.0
2023,040125,9496683.54,0.0
2023,040126,177327317.38,0.0
2023,040127,101728368.19,0.0
2023,040128,51177910.8,0.0
2023,040129,107286137.83,0.0
2023,040201,85731253.24,0.0
2023,040202,13766099.71,0.0
2023,040203,18050548.689999998,0.0
2023,040204,6037642.390000001,0.0
2023,040205,9099212.22,0.0
2023,040206,11964229.4,0.0
2023,040207,3083486.38,0.0
2023,040208,72162996.73,0.0
2023,040301,10558862.299999999,0.0
2023,040302,3575038.8,0.0
2023,040303,47244772.64,0.0
2023,040304,2460901.84,0.0
2023,040305,5463258.43,0.0
2023,040306,2614067.56,0.0
2023,040307,15602097.01,0.0
2023,040308,13422299.11,0.0
2023,040309,4226342.29,0.0
2023,040310,1371767.7,0.0
2023,040311,3886712.76,0.0
2023,040312,8755750.34,0.0
2023,040313,17716150.69,0.0
2023,040401,155248948.42000002,0.0
2023,040402,4883832.58,0.0
2023,040403,1431792.15,0.0
2023,040404,4767051.59,0.0
2023,040405,6961752.3100000005,0.0
2023,040406,1896778.45,0.0
2023,040407,2219186.75,0.0
2023,040408,2100982.04,0.0
2023,040409,11314260.95,0.0
2023,040410,2100139.34,0.0
2023,040411,2461477.85,0.0
2023,040412,1698573.68,0.0
2023,040413,10116296.02,0.0
2023,040414,4779071.04,0.0
2023,040501,79441252.07000001,0.0
2023,040502,7037903.390000001,0.0
2023,040503,4296381.12,0.0
2023,040504,4140466.52,0.0
2023,040505,7282467.24,0.0
2023,040506,3809223.7199999997,0.0
2023,040507,1845746.62,0.0
2023,040508,16116124.59,0.0
2023,040509,3887932.53,0.0
2023,040510,2924006.3899999997,0.0
2023,040511,3172631.01,0.0
2023,040512,7301521.67,0.0
2023,040513,9096952.0,0.0
2023,040514,5960496.84,0.0
2023,040515,7075765.46,0.0
2023,040516,5654998.6899999995,0.0
2023,040517,3783589.62,0.0
2023,040518,5307328.07,0.0
2023,040519,4910001.64,0.0
2023,040520,148010505.99,0.0
2023,040601,44977911.59,0.0
2023,040602,4083386.68,0.0
2023,040603,8087503.399999999,0.0
2023,040604,6753664.16,0.0
2023,040605,1493101.74,0.0
2023,040606,10072121.29,0.0
2023,040607,3793695.87,0.0
2023,040608,13311044.69,0.0
2023,040701,96040669.83,0.0
2023,040702,25561507.09,0.0
2023,040703,25159098.2,0.0
2023,040704,18497069.89,0.0
2023,040705,15604033.53,0.0
2023,040706,21061472.03,0.0
2023,040801,39859169.53,0.0
2023,040802,2534149.57,0.0
2023,040803,3677971.64,0.0
2023,040804,5248501.71,0.0
2023,040805,2520024.27,0.0
2023,040806,6340500.47,0.0
2023,040807,3803926.96,0.0
2023,040808,1280995.08,0.0
2023,040809,3169675.57,0.0
2023,040810,5914366.46,0.0
2023,040811,1588353.59,0.0
2023,050101,1627426255.27,0.0
2023,050102,13974386.379999999,0.0
2023,050103,7516183.7299999995,0.0
2023,050104,14583679.07,0.0
2023,050105,18057305.57,0.0
2023,050106,10025012.72,0.0
2023,050107,4488635.48,0.0
2023,050108,4379939.0,0.0
2023,050109,11741272.92,0.0
2023,050110,22273552.72,0.0
2023,050111,18943352.82,0.0
2023,050112,6484132.38,0.0
2023,050113,4248869.38,0.0
2023,050114,35462565.379999995,0.0
2023,050115,55292939.2,0.0
2023,050116,12691779.54,0.0
2023,050201,113438178.01,0.0
2023,050202,37908843.75,0.0
2023,050203,27861435.81,0.0
2023,050204,15541232.079999998,0.0
2023,050205,6139192.15,0.0
2023,050206,5279284.54,0.0
2023,050301,22207839.31,0.0
2023,050302,1545607.63,0.0
2023,050303,3717343.84,0.0
2023,050304,3382085.35,0.0
2023,050401,249378696.72,0.0
2023,050402,10782595.99,0.0
2023,050403,14339337.98,0.0
2023,050404,2365139.36,0.0
2023,050405,3560713.3,0.0
2023,050406,5683930.28,0.0
2023,050407,8677052.14,0.0
2023,050408,12111022.36,0.0
2023,050409,16558298.18,0.0
2023,050410,12617201.28,0.0
2023,050411,4775791.55,0.0
2023,050412,23882834.89,0.0
2023,050413,1250705.83,0.0
2023,050501,214623140.73,0.0
2023,050502,12380308.15,0.0
2023,050503,86469318.69,0.0
2023,050504,6762704.83,0.0
2023,050505,7129806.54,0.0
2023,050506,19638454.91,0.0
2023,050507,13730949.54,0.0
2023,050508,12235798.59,0.0
2023,050509,7746179.53,0.0
2023,050510,7487873.93,0.0
2023,050511,9458859.370000001,0.0
2023,050512,3446809.71,0.0
2023,050513,2092153.44,0.0
2023,050514,2870729.2,0.0
2023,050515,3384946.7,0.0
2023,050601,127009996.66000001,0.0
2023,050602,8137146.24,0.0
2023,050603,4045472.87,0.0
2023,050604,3844699.39,0.0
2023,050605,3839187.98,0.0
2023,050606,6472916.78,0.0
2023,050607,2275421.04,0.0
2023,050608,2041807.31,0.0
2023,050609,2588174.65,0.0
2023,050610,1830485.12,0.0
2023,050611,11275809.49,0.0
2023,050612,3563889.65,0.0
2023,050613,2430102.55,0.0
2023,050614,1323158.2,0.0
2023,050615,3696245.41,0.0
2023,050616,2066113.63,0.0
2023,050617,4358366.8,0.0
2023,050618,4190151.21,0.0
2023,050619,11742143.5,0.0
2023,050620,1474448.85,0.0
2023,050621,6249619.5,0.0
2023,050701,13586642.43,0.0
2023,050702,4338770.11,0.0
2023,050703,4450180.4799999995,0.0
2023,050704,1848059.74,0.0
2023,050705,6531637.05,0.0
2023,050706,11876326.200000001,0.0
2023,050707,1617473.91,0.0
2023,050708,2474585.83,0.0
2023,050801,34881135.88,0.0
2023,050802,1828701.88,0.0
2023,050803,1765483.97,0.0
2023,050804,2178229.26,0.0
2023,050805,1649847.75,0.0
2023,050806,9229321.45,0.0
2023,050807,1592885.07,0.0
2023,050808,2288560.96,0.0
2023,050809,1401820.3599999999,0.0
2023,050810,99296022.67999999,0.0
2023,050901,38987014.26,0.0
2023,050902,1972827.67,0.0
2023,050903,5238081.45,0.0
2023,050904,1231813.28,0.0
2023,050905,907505.62,0.0
2023,050906,5625964.23,0.0
2023,050907,5239805.05,0.0
2023,050908,1419395.77,0.0
2023,050909,2546081.72,0.0
2023,050910,2495695.69,0.0
2023,050911,3300891.29,0.0
2023,051001,41187440.58,0.0
2023,051002,2815530.38,0.0
2023,051003,4337750.33,0.0
2023,051004,1732214.87,0.0
2023,051005,21154139.71,0.0
2023,051006,6922416.67,0.0
2023,051007,1669813.34,0.0
2023,051008,1911248.12,0.0
2023,051009,1726685.24,0.0
2023,051010,2098354.76,0.0
2023,051011,2146427.24,0.0
2023,051012,3495872.76,0.0
2023,051101,66535257.07,0.0
2023,051102,6306401.47,0.0
2023,051103,2193063.21,0.0
2023,051104,2464919.03,0.0
2023,051105,4321616.11,0.0
2023,051106,6606471.73,0.0
2023,051107,2393073.42,0.0
2023,051108,4268159.89,0.0
2023,060101,1437109451.19,0.0
2023,060102,9284241.94,0.0
2023,060103,19854295.82,0.0
2023,060104,19001556.439999998,0.0
2023,060105,33928815.37,0.0
2023,060106,8977395.72,0.0
2023,060107,3775392.58,0.0
2023,060108,35730775.71,0.0
2023,060109,5650532.3,0.0
2023,060110,3870915.41,0.0
2023,060111,12100028.370000001,0.0
2023,060112,13135051.22,0.0
2023,060201,137760196.95,0.0
2023,060202,39696086.07,0.0
2023,060203,10925008.959999999,0.0
2023,060204,14357642.51,0.0
2023,060301,148298051.35,0.0
2023,060302,28025443.05,0.0
2023,060303,9968958.03,0.0
2023,060304,16155886.18,0.0
2023,060305,1212588.62,0.0
2023,060306,4449038.54,0.0
2023,060307,8711084.72,0.0
2023,060308,7259605.38,0.0
2023,060309,16456930.0,0.0
2023,060310,6318770.850000001,0.0
2023,060311,22901396.04,0.0
2023,060312,4420131.1899999995,0.0
2023,060401,457962212.04,0.0
2023,060402,9133262.51,0.0
2023,060403,2902013.18,0.0
2023,060404,2421939.6,0.0
2023,060405,3176262.4899999998,0.0
2023,060406,1983893.24,0.0
2023,060407,8135315.58,0.0
2023,060408,4198420.78,0.0
2023,060409,14482380.05,0.0
2023,060410,11529656.22,0.0
2023,060411,5914469.56,0.0
2023,060412,3843037.17,0.0
2023,060413,5510029.36,0.0
2023,060414,1510026.94,0.0
2023,060415,15260559.82,0.0
2023,060416,1392142.88,0.0
2023,060417,51143425.870000005,0.0
2023,060418,2132584.02,0.0
2023,060419,12526144.27,0.0
2023,060501,78279148.17,0.0
2023,060502,2006718.17,0.0
2023,060503,2046345.55,0.0
2023,060504,2093107.29,0.0
2023,060505,14979889.79,0.0
2023,060506,1261191.55,0.0
2023,060507,3253909.23,0.0
2023,060508,62286678.980000004,0.0
2023,060601,541337658.69,0.0
2023,060602,6082227.64,0.0
2023,060603,3975016.02,0.0
2023,060604,2443536.65,0.0
2023,060605,3864608.8,0.0
2023,060606,5136712.43,0.0
2023,060607,20413177.44,0.0
2023,060608,3183002.85,0.0
2023,060609,4511276.77,0.0
2023,060610,2675585.72,0.0
2023,060611,2596409.26,0.0
2023,060612,3433259.9699999997,0.0
2023,060613,11209116.42,0.0
2023,060614,8666945.75,0.0
2023,060615,15481570.959999999,0.0
2023,060701,200843794.92,0.0
2023,060702,6041598.04,0.0
2023,060703,41857386.9,0.0
2023,060801,791127653.94,0.0
2023,060802,9571037.89,0.0
2023,060803,6165233.68,0.0
2023,060804,37328089.05,0.0
2023,060805,5930851.09,0.0
2023,060806,10960441.01,0.0
2023,060807,19034357.3,0.0
2023,060808,5686247.84,0.0
2023,060809,11978407.26,0.0
2023,060810,12270783.100000001,0.0
2023,060811,6934740.88,0.0
2023,060812,28274812.06,0.0
2023,060901,316707396.73,0.0
2023,060902,26167907.77,0.0
2023,060903,50004430.75,0.0
2023,060904,19193824.6,0.0
2023,060905,23794978.849999998,0.0
2023,060906,16386511.07,0.0
2023,060907,16672602.81,0.0
2023,061001,96831936.44,0.0
2023,061002,2704250.72,0.0
2023,061003,2251499.58,0.0
2023,061004,19878257.31,0.0
2023,061005,2077552.13,0.0
2023,061006,5360836.52,0.0
2023,061007,9294184.59,0.0
2023,061101,130940607.92999999,0.0
2023,061102,1614037.8,0.0
2023,061103,3837479.77,0.0
2023,061104,6936682.3,0.0
2023,061105,1815131.6099999999,0.0
2023,061106,1657138.34,0.0
2023,061107,4653961.34,0.0
2023,061108,8904650.52,0.0
2023,061109,7237348.1899999995,0.0
2023,061110,2688859.32,0.0
2023,061111,7204247.19,0.0
2023,061112,4296265.49,0.0
2023,061113,1975917.75,0.0
2023,061201,46185875.77,0.0
2023,061202,3621466.83,0.0
2023,061203,1432398.94,0.0
2023,061204,6378387.58,0.0
2023,061301,136795484.76,0.0
2023,061302,1399573.64,0.0
2023,061303,5114995.71,0.0
2023,061304,3847073.07,0.0
2023,061305,4004398.68,0.0
2023,061306,2543631.38,0.0
2023,061307,5016105.78,0.0
2023,061308,1272871.1400000001,0.0
2023,061309,1697545.66,0.0
2023,061310,1877224.77,0.0
2023,061311,9305879.74,0.0
2023,070101,764498690.31,0.0
2023,070102,1196567941.49,0.0
2023,070103,122723844.19,0.0
2023,070104,3840884714.44,0.0
2023,070105,33043722.95,0.0
2023,070106,468698956.51,0.0
2023,070107,40329162.01,0.0
2023,080101,1108342133.52,0.0
2023,080102,9940240.59,0.0
2023,080103,17307998.15,0.0
2023,080104,154692606.04,0.0
2023,080105,98864205.59,0.0
2023,080106,275434416.21999997,0.0
2023,080107,16943718.65,0.0
2023,080108,1345641012.06,0.0
2023,080201,46984637.11,0.0
2023,080202,7650704.07,0.0
2023,080203,4124191.49,0.0
2023,080204,4589154.0,0.0
2023,080205,14746942.01,0.0
2023,080206,5000810.9,0.0
2023,080207,8240455.83,0.0
2023,080301,118164672.69,0.0
2023,080302,33009088.28,0.0
2023,080303,3592449.05,0.0
2023,080304,24419706.94,0.0
2023,080305,11317269.44,0.0
2023,080306,16756342.53,0.0
2023,080307,9579754.65,0.0
2023,080308,7866603.14,0.0
2023,080309,7167651.82,0.0
2023,080401,142917226.15,0.0
2023,080402,9494699.51,0.0
2023,080403,12443409.63,0.0
2023,080404,22020139.76,0.0
2023,080405,28902066.0,0.0
2023,080406,13800587.89,0.0
2023,080407,15334924.709999999,0.0
2023,080408,25340386.02,0.0
2023,080501,58244161.99,0.0
2023,080502,15496227.7,0.0
2023,080503,12052583.77,0.0
2023,080504,5431248.43,0.0
2023,080505,19369573.52,0.0
2023,080506,5971215.49,0.0
2023,080507,7946678.73,0.0
2023,080508,9060963.94,0.0
2023,080601,326013929.06,0.0
2023,080602,12875588.26,0.0
2023,080603,8413267.99,0.0
2023,080604,17339986.59,0.0
2023,080605,20877980.6,0.0
2023,080606,11088041.62,0.0
2023,080607,5090759.23,0.0
2023,080608,13124814.37,0.0
2023,080701,223320017.3,0.0
2023,080702,19536418.81,0.0
2023,080703,22742360.96,0.0
2023,080704,41916814.78,0.0
2023,080705,99210030.87,0.0
2023,080706,14915177.52,0.0
2023,080707,35055368.65,0.0
2023,080708,55780603.34,0.0
2023,080801,291530790.93,0.0
2023,080802,10157145.54,0.0
2023,080803,41072506.46,0.0
2023,080804,11104849.78,0.0
2023,080805,41613039.5,0.0
2023,080806,12740601.6,0.0
2023,080807,13573755.43,0.0
2023,080808,9054154.24,0.0
2023,080901,416268910.48,0.0
2023,080902,177233869.81,0.0
2023,080903,27075943.23,0.0
2023,080904,34037238.97,0.0
2023,080905,50330053.78,0.0
2023,080906,134520186.04,0.0
2023,080907,229038772.08,0.0
2023,080908,39093735.5,0.0
2023,080909,93374422.41,0.0
2023,080910,371541762.55,0.0
2023,080911,29895152.44,0.0
2023,080912,41642115.11,0.0
2023,080913,44559719.15,0.0
2023,080914,571525160.11,0.0
2023,080915,95715969.72,0.0
2023,080916,24912706.6,0.0
2023,080917,50040551.68,0.0
2023,080918,58142671.75,0.0
2023,081001,55836502.72,0.0
2023,081002,20440689.91,0.0
2023,081003,9495910.32,0.0
2023,081004,6887601.0,0.0
2023,081005,12604432.129999999,0.0
2023,081006,24777161.9,0.0
2023,081007,7332415.01,0.0
2023,081008,2140930.23,0.0
2023,081009,4048637.34,0.0
2023,081101,121042679.85,0.0
2023,081102,9692248.25,0.0
2023,081103,27510887.15,0.0
2023,081104,29886848.74,0.0
2023,081105,22024213.8,0.0
2023,081106,22978217.44,0.0
2023,081201,139413067.5,0.0
2023,081202,15858559.56,0.0
2023,081203,8661165.44,0.0
2023,081204,9581143.41,0.0
2023,081205,39624149.5,0.0
2023,081206,12895974.12,0.0
2023,081207,10321410.85,0.0
2023,081208,10484487.1,0.0
2023,081209,27151159.65,0.0
2023,081210,41375997.61,0.0
2023,081211,14332256.05,0.0
2023,081212,27268133.34,0.0
2023,081301,116091473.69,0.0
2023,081302,14778721.93,0.0
2023,081303,17983216.16,0.0
2023,081304,33212367.9,0.0
2023,081305,20872679.17,0.0
2023,081306,35746621.64,0.0
2023,081307,5852784.67,0.0
2023,090101,779171185.65,0.0
2023,090102,5027825.26,0.0
2023,090103,24055432.4,0.0
2023,090104,1146829.58,0.0
2023,090105,1883091.46,0.0
2023,090106,3382289.95,0.0
2023,090107,2250375.35,0.0
2023,090108,1547216.33,0.0
2023,090109,1815432.32,0.0
2023,090110,2312149.16,0.0
2023,090111,1293470.53,0.0
2023,090112,1639217.49,0.0
2023,090113,2995792.4,0.0
2023,090114,7263218.75,0.0
2023,090115,1762260.69,0.0
2023,090116,3261012.85,0.0
2023,090117,34151474.27,0.0
2023,090118,57855042.11,0.0
2023,090119,7669509.529999999,0.0
2023,090201,54050547.67,0.0
2023,090202,73150329.03999999,0.0
2023,090203,5599492.8,0.0
2023,090204,2185719.86,0.0
2023,090205,2134855.26,0.0
2023,090206,19931080.27,0.0
2023,090207,5310116.98,0.0
2023,090208,11223080.34,0.0
2023,090301,164761464.82,0.0
2023,090302,5618003.99,0.0
2023,090303,1120182.66,0.0
2023,090304,4098968.28,0.0
2023,090305,1611934.41,0.0
2023,090306,12167074.94,0.0
2023,090307,1450622.65,0.0
2023,090308,4809990.83,0.0
2023,090309,1869372.19,0.0
2023,090310,4317435.42,0.0
2023,090311,3532145.11,0.0
2023,090312,2983479.86,0.0
2023,090401,68561146.45,0.0
2023,090402,1809848.16,0.0
2023,090403,2335610.81,0.0
2023,090404,2102596.15,0.0
2023,090405,3346888.27,0.0
2023,090406,2464061.65,0.0
2023,090407,2082209.71,0.0
2023,090408,1311155.5,0.0
2023,090409,1988402.1,0.0
2023,090410,1584334.06,0.0
2023,090411,4007954.9,0.0
2023,090412,1219050.14,0.0
2023,090413,2584398.43,0.0
2023,090501,104496859.24,0.0
2023,090502,6975263.92,0.0
2023,090503,2404949.54,0.0
2023,090504,3048259.88,0.0
2023,090505,2879476.13,0.0
2023,090506,3081145.9,0.0
2023,090507,4803499.4,0.0
2023,090508,1513614.33,0.0
2023,090509,4888044.19,0.0
2023,090510,2843894.0,0.0
2023,090511,3766151.58,0.0
2023,090601,95409942.89,0.0
2023,090602,2486127.53,0.0
2023,090603,2544213.34,0.0
2023,090604,1317072.87,0.0
2023,090605,2132642.84,0.0
2023,090606,2406556.36,0.0
2023,090607,8548441.77,0.0
2023,090608,2157430.65,0.0
2023,090609,1606960.84,0.0
2023,090610,2703110.89,0.0
2023,090611,2271415.94,0.0
2023,090612,1962054.56,0.0
2023,090613,2961832.52,0.0
2023,090614,2094235.23,0.0
2023,090615,1526392.37,0.0
2023,090616,4273839.82,0.0
2023,090701,264603275.76,0.0
2023,090702,4171339.66,0.0
2023,090703,4399565.76,0.0
2023,090704,4893010.52,0.0
2023,090705,30649733.55,0.0
2023,090706,7837198.859999999,0.0
2023,090707,5394548.6899999995,0.0
2023,090709,3311329.12,0.0
2023,090710,2301763.72,0.0
2023,090711,10694001.86,0.0
2023,090713,2893715.1,0.0
2023,090714,6001724.36,0.0
2023,090715,4131431.39,0.0
2023,090716,5113662.39,0.0
2023,090717,51335061.04,0.0
2023,090718,14412691.5,0.0
2023,090719,8601192.25,0.0
2023,090720,4384309.07,0.0
2023,090721,2827454.54,0.0
2023,090722,2777652.21,0.0
2023,090723,2050445.11,0.0
2023,090724,2456546.54,0.0
2023,090725,2799154.33,0.0
2023,100101,566114346.89,0.0
2023,100102,736633550.07,0.0
2023,100103,11339814.73,0.0
2023,100104,16042098.84,0.0
2023,100105,7233981.94,0.0
2023,100106,3302174.79,0.0
2023,100107,11190142.55,0.0
2023,100108,12798444.0,0.0
2023,100109,10763254.66,0.0
2023,100110,5207433.18,0.0
2023,100111,13021031.67,0.0
2023,100112,3314382.19,0.0
2023,100113,11018887.47,0.0
2023,100201,133528374.97,0.0
2023,100202,2755852.4899999998,0.0
2023,100203,5992420.56,0.0
2023,100204,4223195.67,0.0
2023,100205,8856097.53,0.0
2023,100206,2299230.06,0.0
2023,100207,25405647.69,0.0
2023,100208,2024573.38,0.0
2023,100301,103565006.87,0.0
2023,100307,3170828.4,0.0
2023,100311,5430525.04,0.0
2023,100313,9475673.08,0.0
2023,100316,4328509.96,0.0
2023,100317,3353469.62,0.0
2023,100321,1365871.71,0.0
2023,100322,1479180.3,0.0
2023,100323,7791814.299999999,0.0
2023,100401,39725285.49,0.0
2023,100402,1585164.7,0.0
2023,100403,1425418.56,0.0
2023,100404,2610464.76,0.0
2023,100501,116564108.28,0.0
2023,100502,1408180.28,0.0
2023,100503,6727611.9,0.0
2023,100504,3100699.03,0.0
2023,100505,2187588.44,0.0
2023,100506,2012130.99,0.0
2023,100507,10630402.3,0.0
2023,100508,1621239.68,0.0
2023,100509,8641500.89,0.0
2023,100510,2377748.25,0.0
2023,100511,2230123.04,0.0
2023,100601,406912673.25,0.0
2023,100602,6414309.74,0.0
2023,100603,3660524.17,0.0
2023,100604,15097193.35,0.0
2023,100605,6427718.61,0.0
2023,100606,8532752.02,0.0
2023,100607,5515802.69,0.0
2023,100608,6926135.33,0.0
2023,100609,3775902.3,0.0
2023,100610,3096579.2,0.0
2023,100701,69667383.72,0.0
2023,100702,6310499.94,0.0
2023,100703,1929167.49,0.0
2023,100704,8903099.67,0.0
2023,100705,6490807.23,0.0
2023,100801,112040351.67,0.0
2023,100802,15959471.49,0.0
2023,100803,9150190.98,0.0
2023,100804,20536788.32,0.0
2023,100901,100599814.06,0.0
2023,100902,9680062.15,0.0
2023,100903,9328104.79,0.0
2023,100904,20520200.990000002,0.0
2023,100905,13084725.030000001,0.0
2023,101001,51347097.85,0.0
2023,101002,4049965.7,0.0
2023,101003,1475785.47,0.0
2023,101004,1323806.01,0.0
2023,101005,4277289.81,0.0
2023,101006,1543919.45,0.0
2023,101007,10819934.4,0.0
2023,101101,64117782.589999996,0.0
2023,101102,4332198.04,0.0
2023,101103,1507580.57,0.0
2023,101104,3871778.94,0.0
2023,101105,3946332.04,0.0
2023,101106,6373319.85,0.0
2023,101107,1531243.38,0.0
2023,101108,2329880.24,0.0
2023,110101,1854188573.65,0.0
2023,110102,32723053.98,0.0
2023,110103,12613766.05,0.0
2023,110104,10660676.07,0.0
2023,110105,6553811.82,0.0
2023,110106,35973778.79,0.0
2023,110107,7132595.25,0.0
2023,110108,28082679.64,0.0
2023,110109,8164871.51,0.0
2023,110110,8949330.45,0.0
2023,110111,16641795.7,0.0
2023,110112,16616989.57,0.0
2023,110113,4306303.53,0.0
2023,110114,3998959.3200000003,0.0
2023,110201,388309641.62,0.0
2023,110202,15704700.64,0.0
2023,110203,8758821.31,0.0
2023,110204,19818073.68,0.0
2023,110205,16395043.88,0.0
2023,110206,26812415.08,0.0
2023,110207,48113425.1,0.0
2023,110208,3702494.23,0.0
2023,110209,7260628.79,0.0
2023,110210,22576775.12,0.0
2023,110211,4806863.85,0.0
2023,110301,195769721.9,0.0
2023,110302,15976462.68,0.0
2023,110303,20430968.48,0.0
2023,110304,88584882.95,0.0
2023,110305,89524570.11,0.0
2023,110401,60170402.95,0.0
2023,110402,3028666.99,0.0
2023,110403,4176271.36,0.0
2023,110404,2685112.37,0.0
2023,110405,1601465.45,0.0
2023,110501,288663083.58,0.0
2023,110502,12660303.81,0.0
2023,110503,23900634.05,0.0
2023,110504,21372593.06,0.0
2023,110505,41838420.16,0.0
2023,110506,22154657.38,0.0
2023,110507,29499005.86,0.0
2023,110508,30961984.82,0.0
2023,120101,1514648908.88,0.0
2023,120104,1317989.02,0.0
2023,120105,1198415.62,0.0
2023,120106,7175036.24,0.0
2023,120107,65892117.9,0.0
2023,120108,2782762.4,0.0
2023,120111,9091162.26,0.0
2023,120112,1328504.84,0.0
2023,120113,1215241.24,0.0
2023,120114,769844025.2,0.0
2023,120116,1498828.29,0.0
2023,120117,2849358.7399999998,0.0
2023,120119,12917100.91,0.0
2023,120120,1698733.5,0.0
2023,120121,4787523.46,0.0
2023,120122,1842790.22,0.0
2023,120124,3247984.83,0.0
2023,120125,9782731.94,0.0
2023,120126,12179579.35,0.0
2023,120127,1810709.86,0.0
2023,120128,3114431.19,0.0
2023,120129,5286417.13,0.0
2023,120130,5025035.07,0.0
2023,120132,8236992.06,0.0
2023,120133,8845754.71,0.0
2023,120134,19911833.55,0.0
2023,120135,5396903.24,0.0
2023,120136,5205642.37,0.0
2023,120201,151410463.2,0.0
2023,120202,1679496.23,0.0
2023,120203,4706602.79,0.0
2023,120204,13933941.84,0.0
2023,120205,2121566.35,0.0
2023,120206,10115093.33,0.0
2023,120207,3029387.63,0.0
2023,120208,1084266.02,0.0
2023,120209,2275379.41,0.0
2023,120210,2683968.27,0.0
2023,120211,1745437.78,0.0
2023,120212,2030398.74,0.0
2023,120213,5130305.26,0.0
2023,120214,3007905.14,0.0
2023,120215,2962028.28,0.0
2023,120301,260457339.0,0.0
2023,120302,31202156.79,0.0
2023,120303,186406034.48,0.0
2023,120304,5014816.95,0.0
2023,120305,16774162.96,0.0
2023,120306,2970601.38,0.0
2023,120401,208466624.66,0.0
2023,120402,3772963.77,0.0
2023,120403,4356175.33,0.0
2023,120404,1545194.88,0.0
2023,120405,1909837.0,0.0
2023,120406,1691834.72,0.0
2023,120407,2497913.78,0.0
2023,120408,1282792.67,0.0
2023,120409,1521479.55,0.0
2023,120410,1659463.76,0.0
2023,120411,1428197.98,0.0
2023,120412,1299147.63,0.0
2023,120413,5155251.2299999995,0.0
2023,120414,2384825.22,0.0
2023,120415,1719018.39,0.0
2023,120416,1398135.1199999999,0.0
2023,120417,1387450.78,0.0
2023,120418,4887654.76,0.0
2023,120419,3872971.09,0.0
2023,120420,1472557.71,0.0
2023,120421,1332556.93,0.0
2023,120422,1301094.89,0.0
2023,120423,2034834.84,0.0
2023,120424,2251392.66,0.0
2023,120425,1714981.71,0.0
2023,120426,1540686.4,0.0
2023,120427,1666279.6,0.0
2023,120428,2055188.5,0.0
2023,120429,3815925.71,0.0
2023,120430,1795618.76,0.0
2023,120431,9334202.27,0.0
2023,120432,1388118.07,0.0
2023,120433,1716776.64,0.0
2023,120434,4116859.07,0.0
2023,120501,67600545.83,0.0
2023,120502,3694896.83,0.0
2023,120503,1408533.72,0.0
2023,120504,4741875.69,0.0
2023,120601,280109476.31,0.0
2023,120602,9953774.69,0.0
2023,120603,20071806.39,0.0
2023,120604,51371371.03,0.0
2023,120605,5872625.63,0.0
2023,120606,166470607.34,0.0
2023,120607,33859354.82,0.0
2023,120608,90176338.34,0.0
2023,120609,6253261.87,0.0
2023,120701,229747625.33,0.0
2023,120702,8917235.18,0.0
2023,120703,1949323.16,0.0
2023,120704,6191117.67,0.0
