ubigeo,pct_agua_permanente,pct_agua_estacional
020907,0.5668228642243047,0.4277941290372549
021001,0.6598693611950336,0.3371885461117402
021002,0.2954989021712613,0.7045010978287387
021003,0.23882367632367635,0.6645021645021645
021004,0.4625186331219769,0.5230746498276844
021005,0.0,0.6349817021675893
021006,0.13122429251094644,0.8512993536402754
021007,0.1323529411764706,0.8455882352941176
021008,0.6580231578013397,0.341348357807255
021009,0.0,0.7473976405274116
021010,0.15135375815594337,0.8276026236021444
021011,0.00829970055982294,0.8812003645358678
021012,0.07914338919925511,0.802607076350093
021013,0.35365586690017514,0.6279553415061295
021014,0.343523473113444,0.6249531964126165
021015,0.18220338983050846,0.8135593220338984
021016,0.0,0.9267871712797338
021101,0.27333981904005733,0.6754565443107555
021102,0.0,1.0
021103,0.3726110709564834,0.5555078041061905
021104,0.5846855472686959,0.3598064906268898
021105,0.10363747205852468,0.8963625279414753
021201,0.7647048517323444,0.2109751646201691
021202,0.32076151898000377,0.6216933996615954
021203,0.13008568101635412,0.5042319122682007
021204,0.0,0.7366300875121545
021205,0.08419198863021954,0.6215222529467197
021206,0.35338854149062027,0.6466114585093797
021207,0.10645189787685146,0.6320268559144849
021208,0.6965154777196824,0.23506127162749746
021209,0.15384615384615385,0.8461538461538461
021210,0.607841609944716,0.37890262998114593
021301,0.0,0.8887640449438202
021302,0.0,1.0
021303,0.10785581192059078,0.7839893262174784
021304,0.342913957968825,0.6181427272707165
021305,0.0,0.8039513677811551
021306,0.1418621211446882,0.5236548132983221
021307,0.42889231303441994,0.5683406397847129
021308,0.0,1.0
021401,0.4292117072308066,0.5693790481243229
021402,0.05006380681260429,0.8405811328163344
021403,0.3152996707945852,0.6710225482242352
021404,0.18937910623012127,0.7088151360446432
021405,0.34772580459261765,0.5404313318698285
021406,0.2830188679245283,0.7169811320754716
021407,0.19851215870307168,0.7747440273037542
021408,0.05661395426057361,0.7858299091022288
021409,0.23076923076923078,0.7692307692307693
021410,0.4921875,0.5078125
021501,0.5371713643557774,0.4625123416669561
021502,0.08159270880023908,0.8075451964739282
021503,0.3408066623774681,0.6451308938183591
021505,0.5061308758700873,0.49386912412991246
021506,0.01942535439860016,0.9676413156493293
021507,0.3333333333333333,0.6666666666666666
021508,0.2654953835355316,0.6235412044393058
021509,0.41480755087031135,0.5748829047367131
021510,0.16637625912930076,0.7559420871397072
021511,0.11882015727679349,0.6071992814946334
021601,0.4096045197740113,0.5536723163841808
021602,0.5608093248295579,0.36606553771717615
021603,0.31976733981795774,0.6699019583753103
021604,0.327856032072775,0.6536445926631729
021701,0.3958978547686304,0.44334308954157164
021702,0.5401510768657823,0.43154043237936107
021703,0.4507269789983845,0.5460420032310178
021704,0.36089769510715725,0.6391023048928427
021706,0.2111111111111111,0.7888888888888889
021707,0.0,1.0
021709,0.07352941176470588,0.9264705882352942
021710,0.6517387640677031,0.2549181257646591
021801,0.13107801129101831,0.3738565172043109
021802,0.59,0.40444444444444444
021803,0.5121151960198052,0.48274212452460097
021804,0.40165765851285373,0.5474710918357055
021805,0.020465489566613163,0.7776886035313002
021806,0.5023781259581293,0.3524264746346334
021807,0.6354549793990548,0.2736132047030448
