ubigeo,pct_cultivo,pct_construido,pct_desnudo,pct_agua_visible
151001,0.0004963321931441278,0.002969661739749639,0.20284867594028796,0.005702758549346488
151003,0.00018179319478318462,0.0016697546425270826,0.1614803881763565,0.0009291725717851139
151004,7.452916772394631e-05,0.0007452916772394631,0.3581603467973697,0.008355686980501778
151026,0.00019798491094652403,0.0007220626163932053,0.500727269140003,0.003843236506608996
151017,0.0005168930471102406,0.0023458992138080145,0.37752379072364867,0.0004373710398625112
151024,0.00204303957771273,0.0025265698501668846,0.24098950096564764,0.0014200151195041327
151010,0.0006689750041996061,0.006885830381620411,0.013916287996912819,8.631935538059434e-05
150726,0.001974518856664085,0.0053911117587396905,0.03453681082989289,0.00011020570362776289
151025,0.00048246266898348484,0.0019756769294447733,0.22182716114785547,0.000319771768977426
151013,0.00095591172164653,0.0038475916916791675,0.02059923943275634,6.393639056258758e-05
151027,0.0014525318437931408,0.0013975427069155837,0.033372668963013934,8.555356866245922e-06
151022,0.0019923687386047555,0.003014195741331213,0.20592082930466615,0.0002007037967511947
151029,0.0003225839680647293,0.000689418349996041,0.2771287243764868,2.1395875432864696e-05
150506,0.0008647184315409676,0.0005821447361840689,0.8985564278443028,1.9023025062103865e-05
150503,1.4506204133955058e-05,0.0008529881897021205,0.8636832313789059,0.0012175661933750677
150713,0.0030095466151306973,0.0018522275221569187,0.028265620772039254,0.0005467294259014413
150731,0.0032560799394519826,0.002465722653298377,0.6364530162500444,0.00017557823349397813
150730,0.005137315639538778,0.0062390634916070055,0.13457293403991924,0.0006358475382227486
150715,0.004917675134435492,0.007743073773068595,0.0615514300268727,0.002281556564656223
150710,0.0011798829949363349,0.0076180946790003505,0.10143135175509656,0.0011798829949363349
150706,0.0033427512051040285,0.010677784611920493,0.06046929726892756,0.0017415336423322438
150711,0.008017166075566566,0.007436653028343059,0.014992180882137484,0.0005734907119748346
150725,0.00011071032526172577,0.0023481008750804618,0.16912222168097185,0.00017713652041876125
150709,0.00040567171197425676,0.0015900879789884663,0.2284280752846317,0.001341703018498965
150729,0.0,0.0007469731782587004,0.3325486130269662,1.8787607679239395e-05
150718,0.00018617128847406978,0.0016245504797764473,0.3005627921546396,0.0019961003946560134
150722,1.9112374365494153e-05,0.002533226550540713,0.3333366311547925,0.010016841208031308
150705,0.0,0.004221950546357083,0.48208519696261404,0.007320540786043441
150701,0.0005913687873046422,0.005824261373502792,0.1285168154060195,0.00046907903903561915
150732,4.9208065336989705e-05,0.00608015498546529,0.04860923856018617,0.0002296376382392853
150717,0.0006600511726936912,0.011399219197977666,0.047799796634927,9.647658433846798e-05
150723,0.0006547211971199663,0.0030414495517034107,0.15925194483005958,0.00024879405490558723
150724,0.0001381233655401744,0.002690968156876809,0.18947575787019832,0.0007450328504446026
150719,6.716218310807884e-06,0.0007367559796401136,0.25445665201258066,0.0013835409720264241
150712,0.0005141108752639035,0.0010320202395181057,0.14748924991091808,0.00425433688828074
150404,0.0002792288351361577,0.0020365504603709846,0.22520930676463463,0.009047960301284375
150708,4.157298418231691e-05,0.0014063377265924018,0.39402339368880906,0.03471757685911051
150704,7.443987714442678e-05,0.0013366044842640379,0.4450558099112639,0.018393699548920624
120804,9.91069347944035e-05,0.001436646665565383,0.1373414084172081,0.02533592673487163
120807,0.00010361271573819797,0.0027539335716228242,0.11537426068083366,0.026802595567336523
190104,3.693970855733537e-05,0.003298282766273752,0.07229358446889239,0.05475837028980594
190109,0.00038285569758228207,0.005322385432656099,0.0693850076919731,0.026769167308901137
190201,0.0007685160067180212,0.004146027211168878,0.04493709472153423,0.006080042980517158
190101,0.0,0.18466418739845927,0.10481449478797425,0.028538325791444066
190113,0.0008688243110759352,0.022901556106605398,0.0038122631108980266,0.0015087503146082029
190111,0.0021738263804787937,0.023431163597210602,0.07308800111155021,0.036859259324240105
190112,0.010796142961059364,0.01414136914559129,0.01530921590044608,0.011031070319953677
120503,0.003808884694147637,0.001626232077648806,0.0007292499265030581,0.001797556024133668
120502,0.008519262252697444,0.011703034960491803,0.002865248612832122,0.024902174591032205
190105,0.009129113125186264,0.003916031446771415,0.0033527434646590374,0.01241060571530568
190102,0.0001609678150390575,0.0013014999901476338,0.01890122151661947,0.015306191683289819
120705,0.02130930786936235,0.012772350529397045,0.014774078562591471,3.4553437025864166e-05
120501,0.008140119181029313,0.005988711746758989,0.0027277385403118013,0.012805849142258503
120806,0.0012670559256258759,0.003352375578507561,0.009988860952100626,0.00536831225543924
120805,9.877551289185069e-06,0.0039697943190393535,0.2386478239141198,0.017828140807915265
120808,0.0013208432925738975,0.017366619890090845,0.026800387438941406,0.0001345449610788421
120801,0.0023233855576429993,0.00891228541396017,0.14055176924980217,0.0017525248526647807
120426,0.045037979553533954,0.001786775049541812,0.002594479581292879,3.0756141920128127e-06
120703,0.03148915467203917,0.0033665343023949953,0.01794870930264894,0.0
120701,0.017444157091749814,0.016547200312834798,0.009920794744012681,0.0
